"RT","Avai","Thr","Late","Place"
"2188.6","71.4","25","785","2"
"588.6","44.7","7.7","353","3"
"800.6","10.7","2.6","712","1"
"4829.6","52.2","20","694","2"
"49.5","85","1.8","833","2"
"3189.2","44.7","18.5","889","2"
"5121.9","50.9","14.6","657","2"
"3808.1","100.1","8.2","250","3"
"931.2","71.7","5.6","862","2"
"447.4","59.3","7.9","1","0"
"2192.4","95.1","10.5","635","2"
"2561.8","73.5","33.8","720","1"
"2816.4","71.6","29.8","4","0"
"3076.1","62.6","3","207","3"
"210.5","72","8.3","620","3"
"5116","14.7","22.9","791","1"
"3053.8","17.6","25.1","962","1"
"1675.4","63.7","41.3","638","1"
"4115.2","65.6","9.4","926","1"
"560.3","17.7","27.3","189","3"
"3219.6","43.9","26.2","580","1"
"2224.8","85.1","15.5","970","2"
"2171","102.3","6.9","476","3"
"1191.8","9.7","21.2","995","2"
"2241.1","78.4","16.1","798","1"
"1465.6","76.6","13.2","451","3"
"317","72","18.4","674","1"
"1209.5","40.4","18.3","448","3"
"2687.6","106.1","18.7","744","2"
"2609.3","10.3","21.6","911","2"
"3299.1","40.9","5","808","2"
"4268.5","58.3","29.4","917","2"
"774.25","56","5.2","953","1"
"303","84","3.2","482","3"
"586","74.3","6","5","0"
"192.67","63","10.5","604","2"
"288.8","51","5.9","6","0"
"2595.9","15.8","23.8","275","3"
"235.4","87","1.4","942","2"
"75.8","34.1","7.8","731","1"
"98.9","20.2","18.8","7","0"
"4120.9","52.9","9.3","591","1"
"895.6","54.4","24.8","8","0"
"189.5","94","3.8","645","3"
"3392.4","50.3","9.2","378","3"
"4314.2","40.8","14.1","881","2"
"585.4","51","2","600","2"
"1954.6","88.2","20.3","1","0"
"2559.9","57.5","40.6","657","3"
"155","100","28.1","503","1"
"1010","83.8","19.7","1","0"
"3567","93","5.6","50","3"
"519.5","28.7","6.1","724","1"
"1853.2","7.9","10.5","4","0"
"202.4","85","0.8","1","0"
"3835.3","65.6","7.4","667","3"
"42.64","64","6.1","585","2"
"897.9","39.1","18.9","532","1"
"2683.6","72.2","21.3","1","0"
"115","87","24.5","3","0"
"2945.5","34.3","6.7","874","2"
"475.1","44.6","26.2","433","3"
"2293.1","24.2","23.7","7","0"
"2541.9","41.8","31.1","68","3"
"2341.8","75.5","41.5","567","3"
"120","99","7.4","997","1"
"2960.4","64.4","1.8","115","3"
"3944.8","86.7","18","958","2"
"4278.5","21.4","15.6","940","1"
"1880.8","16.3","5.7","5","0"
"1176.8","95.4","21.4","639","1"
"2935.3","76.8","1.4","195","3"
"1900.3","52.3","34.9","692","2"
"951.5","30.4","19.2","8","0"
"3611.8","59.4","7.1","9","0"
"3430.3","23","39.6","854","1"
"120","83","19.3","879","2"
"1507","20.2","16.5","816","1"
"4118.2","9.5","3.5","843","1"
"287.26","86","5.1","9","0"
"3023.7","65.1","26","541","3"
"573.81","11","3.5","620","3"
"137.75","78","13.4","597","1"
"3229","80.5","31.5","279","3"
"3987.9","33.2","31","609","3"
"135.67","93","2.4","8","0"
"3624.7","80.4","16.9","5","0"
"1185.6","42.9","16.8","891","1"
"3554.8","19.7","2.3","1","0"
"748","100","17.3","7","0"
"328","94","12.3","452","3"
"251.38","70","1.9","8","0"
"87.9","67","14.7","851","2"
"4237","58","16.6","998","2"
"1347.6","27.6","6.9","37","3"
"2460.9","63.3","7.8","367","3"
"173","86","13.2","511","1"
"319.83","84","1.1","4","0"
"2045.9","18.1","17.8","3","0"
"112.7","34.8","20.3","193","3"
"2327.7","31.9","11.8","423","3"
"593.5","89.7","36.3","3","0"
"280.36","94","8.2","605","2"
"4127.3","39.3","24.1","140","3"
"3423.8","23.3","9.6","245","3"
"3581.5","43.2","6.4","601","2"
"1667.6","32.8","34.8","9","0"
"4057.7","20.2","3.5","644","1"
"128.3","7.5","10.8","42","3"
"2840","104","23.3","657","1"
"2814.6","82.8","1.2","992","1"
"1041","83","12.8","1","0"
"2398.8","36.4","16.1","719","2"
"3921","75.4","14","780","1"
"2508","88.2","20","241","3"
"3241.1","14.6","0.4","934","1"
"497.6","48.6","12.9","762","1"
"177","88","18.5","837","2"
"203.6","97","3.3","1","0"
"1524.2","57.2","30.3","567","1"
"105.3","68.6","20.1","123","3"
"2888.7","34.5","27.8","471","3"
"135.2","77.7","21.5","902","2"
"564.5","49.6","17.9","7","0"
"2158.3","75.4","24.7","249","3"
"1031.1","29.8","33.2","441","3"
"454.1","21.6","23.1","935","2"
"1923.5","15.7","29.7","633","3"
"1347.9","59.7","33.3","704","2"
"3223.7","15.7","27","676","1"
"1388.1","16.7","39.5","959","2"
"1906.8","21.9","14.5","820","1"
"2992","56.8","17.6","2","0"
"884.6","63.5","15.9","873","2"
"3580.7","77.9","10.4","222","3"
"160.67","73","7.5","1","0"
"1225.7","85.1","36.1","792","1"
"3100.1","88.1","13.5","701","1"
"169.75","69","8.1","872","1"
"1825.3","66","31.3","9","0"
"4793.7","70.4","38.5","4","0"
"142","89","6.8","803","1"
"3483.7","63.9","31.5","726","2"
"857","83","6.4","675","2"
"70.62","18","4.3","5","0"
"2139.5","21.1","21.9","877","2"
"3747.7","13.5","0.7","4","0"
"1517.4","18.7","39.1","625","3"
"4126.8","79.8","32.8","7","0"
"4330.2","48.7","36.7","797","1"
"116.75","56","4.9","862","1"
"3307.9","59.5","24.9","9","0"
"159.29","41","6.6","2","0"
"2911.29","17","1.4","589","2"
"3636.5","61.3","4.4","3","0"
"2995","33.5","13.5","276","3"
"316.28","86","7.2","471","3"
"414.3","73.5","32.8","933","1"
"1284.2","22.6","0.6","952","1"
"3684.3","26.4","36.8","93","3"
"538","98","14.5","990","1"
"445.43","96","8.8","2","0"
"109.1","28.4","23.1","602","1"
"746.8","41.7","19.6","150","3"
"1362.1","80.5","2.8","690","3"
"3189.5","53.6","20.1","617","2"
"3807.3","85.6","5.9","406","3"
"930.8","14.2","34.5","893","2"
"5104","23.9","18","6","0"
"2697.1","63.3","23.4","533","2"
"133.75","89","3.4","348","3"
"3158.9","55.5","16.8","895","2"
"1065","41.1","31.4","786","1"
"3345.1","71.6","2","2","0"
"155","72","15","708","2"
"2836.5","12.6","20.8","675","3"
"375.9","13","2.9","151","3"
"3727.2","38.5","31.1","247","3"
"1521.3","38","33.4","64","3"
"3274.5","69.3","1.5","522","1"
"4567","14.5","34.9","724","2"
"359.2","21.1","5.7","706","2"
"5130.6","9.9","39.8","802","1"
"4797","10.9","38","945","2"
"1405.8","9.3","21.5","834","1"
"3408","17.2","30","409","3"
"2714.2","64.1","28.6","109","3"
"4020.2","79.1","28.7","5","0"
"215.91","82","7.8","506","1"
"1567.09","73","0.2","7","0"
"1017.7","96.1","22.8","979","1"
"4127.8","28","28.6","778","1"
"3234.9","34.3","3.1","710","1"
"2911.3","47.4","19.9","825","2"
"1119.5","41.2","32.5","810","1"
"3439.83","66","1.6","1","0"
"2986.5","61.5","28.6","4","0"
"1691.75","100","1","910","1"
"209.5","61.7","27.4","123","3"
"3337.5","60.5","35.7","535","2"
"5270.9","16.6","5.5","523","1"
"3674.3","66.1","33.5","179","3"
"3663.1","33.1","35.5","400","3"
"172.5","18.7","17","600","1"
"3994","44.4","20.5","6","0"
"3869.3","14.4","17.7","991","1"
"2342.83","75","0.8","724","2"
"1592.1","36.5","13.2","192","3"
"2766.6","58.9","21.1","676","3"
"5362.5","68.2","5.8","782","2"
"207.8","86","1.6","6","0"
"2380","54.7","19.7","302","3"
"3712.1","60.5","26.8","997","1"
"3687.5","10.9","24.7","705","2"
"489.8","94","3.4","550","1"
"371.2","40.2","21.2","940","2"
"1370.2","58.8","18.3","990","1"
"1925.9","41.3","28.2","582","2"
"2325.5","60.2","32.4","9","0"
"236.6","94","2.3","811","1"
"2811.7","63.9","27.3","680","1"
"709.1","80.9","3.4","838","1"
"933.8","54.4","23.2","673","1"
"3077.2","84.1","4.3","732","2"
"1180","53.2","17.7","9","0"
"3151.1","25.5","0.2","682","2"
"638","23.2","15.7","414","3"
"2742.3","37.6","2.6","4","0"
"1030.67","63","6","8","0"
"163","83","20.4","819","2"
"170.4","19.3","21.7","8","0"
"3463.1","52.2","12.7","807","1"
"2004.9","96.7","23.2","562","3"
"2215.3","76","13.5","988","2"
"1863.3","40.3","0.9","732","2"
"937.3","47.5","23.5","546","2"
"3993.3","14.5","20.8","528","1"
"3140.1","71","11.9","718","1"
"250.4","88","1.7","7","0"
"3808.7","25","36.5","8","0"
"3878.7","77.9","3.1","575","2"
"1733.7","51.7","41.2","501","3"
"3898.3","45.8","33.9","461","3"
"2623.8","60.4","22.2","607","2"
"369.4","61","6.9","734","1"
"3466.8","65.4","22","782","1"
"506.9","25.4","15.4","645","3"
"298","88","27.4","748","1"
"3093.8","88.5","27.5","247","3"
"2057.5","13.5","27.7","370","3"
"455.5","34.3","30.1","99","3"
"2601.2","60.8","21.4","962","2"
"617.7","28.2","15.5","965","2"
"3072.9","61.3","18.7","621","2"
"331.5","51.9","28.6","177","3"
"169","83","18.9","870","2"
"2072.6","90","18.9","407","3"
"1788.6","72.2","29.8","902","1"
"4162.7","42.9","19.3","188","3"
"1250.2","9.8","14.6","4","0"
"3007.25","79","2.3","599","2"
"1175.8","42.4","14.4","506","2"
"3227.3","82.8","12.3","454","3"
"95.38","62","13.7","669","3"
"132.86","28","3.8","9","0"
"2393.9","29","39.3","4","0"
"560.62","100","2.2","909","1"
"84.71","18","4.8","548","3"
"226.6","95","15.5","257","3"
"2884.9","27.2","29.7","7","0"
"145","83","8.9","634","2"
"1322.8","64.3","32","581","2"
"2221.5","41.9","7.8","691","2"
"1576.7","51.8","34.9","608","1"
"495.7","13.5","29.3","6","0"
"3316.7","27.3","37","7","0"
"455.94","64","4.9","4","0"
"4192.1","50.6","1.9","566","1"
"564.5","97","13.4","441","3"
"206","95","1.2","681","1"
"4115.3","82.8","18.2","8","0"
"140.33","63","19.9","28","3"
"518.2","75.9","26.6","4","0"
"3722.1","11.3","30.6","2","0"
"203.5","86","16.2","7","0"
"146.5","72","14.2","9","0"
"1202.5","47","17.1","615","2"
"853.4","79.2","24.3","691","2"
"1474.4","8.9","21.2","497","3"
"414","86","10.5","721","1"
"123","99","9.8","4","0"
"1280.6","87.8","20.6","1","0"
"1045.2","13.2","6.1","6","0"
"3575","77.4","3.4","613","1"
"2993.3","28.8","5.2","830","2"
"3855.6","76.6","19.8","810","1"
"3585.9","34.7","32.5","180","3"
"3738","59","21.3","6","0"
"2748.2","79.2","32.4","834","2"
"3157.3","15.8","5.8","9","0"
"3616.4","63.9","14.1","486","3"
"5382.6","78.4","12.9","595","2"
"333.4","97","12.1","4","0"
"2576.5","21.6","0.3","798","2"
"1662.9","60.7","17.8","875","1"
"1483.4","79.1","6.5","7","0"
"1712","13.1","14.5","730","1"
"128.75","70","6.6","646","1"
"1114.6","18.8","14.7","3","0"
"2950.9","57.9","32.4","582","3"
"1236.5","85.1","8.4","872","1"
"225","85","22.9","931","2"
"3299.7","36.3","6","781","1"
"2307.7","22.2","17.3","903","1"
"3903.3","56.4","6.8","639","3"
"2947.8","96.5","17.3","390","3"
"603.3","16.8","28.9","805","2"
"481.9","94","2.1","8","0"
"2220.4","59.8","1.8","616","1"
"2649.9","45.6","5.2","695","1"
"2523.5","34.6","10.1","26","3"
"1540.3","44.7","8.9","847","1"
"195","83","34.7","5","0"
"3135.6","93","19.1","211","3"
"3265.3","5.6","10.9","652","2"
"492.3","75","34.2","532","3"
"145.36","33","3.2","2","0"
"100","99","19.8","951","2"
"2496.9","60.5","29.3","647","2"
"1425.5","68.3","5.3","3","0"
"259.4","85","1.9","315","3"
"574.4","96.1","10.2","419","3"
"3420.2","57.2","18.4","444","3"
"2665","83.7","13.1","727","1"
"870.6","49.3","26.4","665","2"
"113","83","22.3","4","0"
"3090.5","58.2","46.6","567","2"
"1918.5","10.6","8","979","1"
"3986","68.8","31.6","741","2"
"138.25","98","14.5","3","0"
"3956.1","73.5","16.1","865","2"
"2052.9","68.6","8.6","7","0"
"838","48","22.3","2","0"
"3582.6","104.6","12.3","517","1"
"2100.6","12.5","21","482","3"
"1119.1","46.8","38.7","1","0"
"3545.2","100.3","35.9","1","0"
"1697.7","43.8","16.6","559","1"
"423.7","67","4.8","8","0"
"316","11.1","8","277","3"
"219.2","94","1.1","967","2"
"512.2","50.1","26.2","9","0"
"147.4","27.1","18.2","562","2"
"4029.8","56.6","9.2","549","3"
"478.7","17.7","4","2","0"
"711.9","10.7","30.9","864","1"
"1759.6","40.3","9.6","647","3"
"3998.2","39.9","32.9","1","0"
"122","99","34.3","537","2"
"386.5","93","11.3","814","2"
"5057.6","44.4","9.4","3","0"
"2548.7","91.3","28.7","525","3"
"227","88","21.2","586","2"
"2933","71.1","43","409","3"
"527.5","72","7.2","890","2"
"2909","88.5","17.1","961","2"
"1104.9","65.9","29.2","626","3"
"64.75","57","1.4","9","0"
"1524.7","38.1","4.5","727","1"
"1061.2","15","30.8","244","3"
"1060.4","68.7","22.8","933","1"
"459.14","99","7.2","2","0"
"461.5","24.8","17.5","7","0"
"221.2","92","14.2","684","2"
"3121.2","14.4","17.5","8","0"
"1474","17.3","6.4","122","3"
"203","87","3.6","639","2"
"228.3","7","4.8","529","2"
"2275.6","45.2","31.5","3","0"
"2083.3","64.5","19.8","966","1"
"113.09","53","8.4","399","3"
"136.71","90","3.8","822","2"
"3611.8","47.9","24.8","390","3"
"4092.3","34.2","11.3","9","0"
"393","29.5","5","743","1"
"4778.7","35.7","19.5","909","1"
"44.9","56.3","1.9","663","3"
"1887.8","7","14.3","804","1"
"320","91","23.3","9","0"
"3191.3","102.5","13.2","9","0"
"4183.9","20.4","33.7","773","2"
"954.4","37","23.4","711","2"
"2545.8","95.9","5.8","817","2"
"102.2","90","3.3","4","0"
"1413.5","19.4","29.2","303","3"
"1183.2","93.9","11.5","7","0"
"149","94","16.7","924","1"
"2083.7","79.5","14.6","758","1"
"1187.9","55.8","29","523","1"
"118.1","45","2.4","953","2"
"1399.9","95.9","27.6","94","3"
"2571.7","72.7","8.5","6","0"
"3134.6","27.8","20.5","827","1"
"2514.8","86.9","10.1","871","1"
"4774.9","11.4","37","926","1"
"842.33","93","7","504","1"
"197.07","26","5.2","664","2"
"222.6","85","1","661","2"
"3977.1","59.2","31.4","2","0"
"461.2","83.7","22","1","0"
"3653.4","17","35.6","2","0"
"2457.5","96","2","608","3"
"2408.6","83.8","4","60","3"
"3118.5","55","19.6","552","3"
"2660.8","70.5","15.5","369","3"
"3459","90.3","10.7","4","0"
"150","43.4","30.6","9","0"
"2025","40.7","18.6","9","0"
"2612.3","55.6","2.1","933","1"
"2276.1","14.4","21.3","4","0"
"206.2","87","3.7","667","1"
"3563.3","17.1","29.3","2","0"
"2536.3","23.8","21.7","917","1"
"884.6","24.9","30.6","931","1"
"4125.6","49.2","29.8","5","0"
"190.33","75","7.6","1","0"
"867","24.7","20.5","608","2"
"4568.1","33.6","19","872","2"
"977.6","18.5","23.8","9","0"
"2056.3","45.2","30","105","3"
"314.15","100","6.7","976","2"
"3003.5","18.2","3.8","8","0"
"283.1","72.8","35.5","8","0"
"1089.4","87.1","7.5","866","2"
"1879","32.6","24.6","801","2"
"849.4","10","17","9","0"
"3725.7","90","29.2","743","1"
"2423.7","8.9","28.3","924","1"
"2594.9","83","20.6","3","0"
"967.4","27.1","41.8","50","3"
"1166","36.2","30.1","270","3"
"246.4","87","0.8","732","1"
"3210.8","8.6","10","901","2"
"252","100","20.6","5","0"
"4089.8","72.4","20.7","991","2"
"223.4","100","13.7","665","2"
"206.9","24.2","31.2","1","0"
"160.1","87.8","11.7","788","2"
"143.33","88","15.7","7","0"
"1655.8","43.7","8.5","158","3"
"3490.4","83.2","3.9","706","1"
"69.33","91","1.7","637","2"
"71.1","69.7","33.5","915","2"
"49.43","42","10.6","977","2"
"639.4","55","23.8","968","2"
"779.2","60.2","1.1","551","1"
"1032","32.4","29.4","1","0"
"3268","34.6","25.4","490","3"
"2024.4","52.7","25","760","1"
"791.3","14.9","21.7","860","2"
"268","88","10.9","766","1"
"2707.3","14.2","16.5","685","3"
"2004.4","82.9","20.9","927","1"
"3863.5","63.4","27.7","7","0"
"4425.5","92","10.9","726","1"
"222","92","1.6","983","2"
"333","83","21.9","680","2"
"613.8","62.9","31.8","636","3"
"2196.4","20.3","34.1","885","1"
"2957.5","59.3","20.7","723","1"
"1434.9","58.8","10.7","6","0"
"124","92","7.6","931","2"
"509.5","86","12.6","644","2"
"115","83","22.3","2","0"
"1532.5","33.9","36.2","1","0"
"2110.6","14.3","31.1","93","3"
"335","72","5.5","4","0"
"942.8","23","13.7","523","1"
"345","98","24.4","4","0"
"275.57","85","4.2","308","3"
"165.2","91","1.4","941","2"
"202.17","46","4.9","619","1"
"4827.1","38.1","15.3","581","1"
"4104.8","39","23.7","988","1"
"2220","85.6","11.2","654","2"
"792.2","65.2","23.6","426","3"
"3109.6","40.4","35.9","596","1"
"2134.7","73.4","22.6","527","2"
"1768.7","60.1","9.5","2","0"
"2484.4","12.7","3.1","585","2"
"416.25","69","6","816","2"
"1920.7","77.5","12.9","755","2"
"2940.3","17.5","27.7","720","2"
"1259.33","37","2.9","1","0"
"2355.4","91.7","6.5","517","3"
"2075","10.8","18.9","580","2"
"1648.5","74","3.8","913","2"
"4209.7","48.9","16.8","7","0"
"485.6","94","9.6","604","2"
"429.5","100","4.2","8","0"
"855.5","91","8.9","123","3"
"2233","12.2","21.4","631","3"
"3558.7","53","5.8","276","3"
"3374.5","10.8","0.1","801","1"
"300.96","85","3.2","939","1"
"407","9","5","8","0"
"4991.8","32.2","2.9","573","2"
"2836.8","19.8","41.5","901","2"
"3639.5","80.8","24.4","8","0"
"835.1","45.5","16.9","497","3"
"53.4","62.3","4","327","3"
"286","93","9.4","2","0"
"140","95","16.4","925","2"
"1785.6","90.3","33.6","550","2"
"2926.8","31.9","19.2","9","0"
"4376.9","101.7","32.4","523","2"
"1159.7","35.4","13.8","886","1"
"2796.4","56.6","37.4","975","1"
"260.6","100","13.5","709","2"
"739.7","23.7","31.8","755","1"
"3449.9","88.9","36","474","3"
"1387","27.1","3.5","502","3"
"148.5","87","11.1","935","2"
"3619.6","60.5","23.8","627","1"
"278","94","12.5","948","2"
"120.6","50.8","16.4","728","2"
"3043.5","67.2","7.7","661","2"
"243.02","90","4.2","9","0"
"1691.2","19.4","30.7","760","1"
"1570.5","54.3","24.7","531","3"
"122","63","9.6","3","0"
"998.4","28.2","1","538","3"
"737.8","59.3","33","316","3"
"3555","72.7","21","526","3"
"673.3","42.6","0.1","625","2"
"150.4","27.8","31.1","244","3"
"383.2","98","2.1","442","3"
"2927.7","13.9","37.3","999","1"
"3205.9","32.2","0.6","8","0"
"192.5","64.6","6.5","228","3"
"3630.7","12.9","25.4","8","0"
"1554.3","67.4","13.9","3","0"
"3145.7","94.5","11.5","725","2"
"2722.3","75.9","33.8","767","1"
"4355.3","24.8","17.4","605","2"
"2372.6","77.6","24.9","512","1"
"106.75","86","1.3","996","2"
"1598.1","48","23.7","819","2"
"308.5","56","6.2","184","3"
"734.6","15.1","21","80","3"
"247.4","98","2.6","232","3"
"1061.4","49.6","32.5","18","3"
"697.9","29.4","44.3","958","1"
"1683.4","49.7","19.9","3","0"
"3069.7","35.8","20","304","3"
"792.7","37.5","26.2","649","1"
"3827.7","67.7","12.3","314","3"
"169.8","78.1","14","328","3"
"231.8","94","15.3","3","0"
"971.3","41.2","39.2","592","2"
"3026.7","40.5","16.1","5","0"
"1115.1","31.3","17.6","952","2"
"3756.8","35.5","10.7","8","0"
"2874.4","53.1","13.2","290","3"
"3151.6","17.7","32.1","597","3"
"3083.2","82.4","2","91","3"
"2987.4","18.7","20","3","0"
"550.1","88.9","28.6","27","3"
"3072.2","71.3","32.1","867","2"
"420.6","81.1","10","596","1"
"3805.3","33.4","6","94","3"
"313.6","92","11.7","138","3"
"4404.4","93","34.6","5","0"
"1488.5","70.4","20.7","555","3"
"947","63","6","925","1"
"154","98","14","905","1"
"144.75","56","10.7","830","1"
"2987","56","2.4","510","3"
"1250.4","35","13.3","4","0"
"2808.33","87","2.3","7","0"
"132","83","14.3","5","0"
"3131.2","26.2","26","747","2"
"3155.1","39.3","0.7","618","2"
"273.85","87","1.8","711","2"
"3778","81.4","23.1","6","0"
"1525.4","41.1","20.1","9","0"
"546.2","79.7","14.9","815","1"
"3564.6","76.4","22.2","7","0"
"3306.9","69.5","30.9","4","0"
"2902.8","52.6","34.3","992","2"
"2911.5","11.7","11.4","519","1"
"4033.8","26","27.4","1","0"
"559.5","72.1","12.6","8","0"
"325.6","86","12","974","2"
"2419.1","73.3","18.8","516","1"
"201.12","44","0.9","731","1"
"4231.7","92.5","38.1","167","3"
"2803.7","33.9","32.1","4","0"
"1035.7","81.1","28.4","110","3"
"820.4","27.5","21.5","896","1"
"248.8","88","1.1","215","3"
"278","97","9.6","866","1"
"2776.1","90.5","27.5","601","3"
"2252.8","37.9","24.4","706","1"
"393","28.9","39.2","993","1"
"1130.9","39.3","28.3","513","2"
"3718.7","83.1","35.6","889","1"
"3041.4","12.9","22.1","7","0"
"4812.3","42.1","31.2","5","0"
"104.6","33.3","8.3","8","0"
"638.7","30.1","18.8","80","3"
"38.6","56.9","15.4","868","2"
"314.5","96","14.1","677","1"
"271.2","87","16.8","2","0"
"4339.5","27.8","29.3","1","0"
"103","94","36.6","484","3"
"285.3","69","1.6","6","0"
"1186.9","9.3","18.8","853","1"
"133.67","96","8.7","657","3"
"2843.4","70.7","6","763","1"
"1604.5","57.4","34.6","598","1"
"375.8","73.1","3.6","749","1"
"3648.6","21.6","11.1","5","0"
"179.6","51.3","14.8","969","2"
"1023.4","38.3","13.2","816","2"
"4502.1","69","0.4","730","2"
"1224.2","50","11","757","1"
"2251.4","48.1","25.1","845","1"
"1994.6","52.5","20.5","100","3"
"457.5","41.6","2.9","591","1"
"4264.4","12.2","34.9","708","2"
"257.8","92","1.1","692","1"
"606.5","56","3.3","920","1"
"347","84","18.8","890","1"
"1548.2","18.4","15.3","741","1"
"193","88","1.6","749","1"
"474.91","91","5.8","9","0"
"1619.25","78","3.1","981","1"
"345.2","48.1","40.4","9","0"
"420.67","63","9.2","610","1"
"3537.8","22.5","16.8","649","3"
"454","53.3","2.2","628","1"
"1448.4","68.4","12.4","3","0"
"3020.2","85.2","18.2","3","0"
"379","63","5.6","335","3"
"2870.2","76.4","4.8","617","1"
"240.6","86","1.2","133","3"
"231.4","99","1.5","834","2"
"1747.2","45.8","32.3","962","1"
"130.25","79","2.4","608","1"
"3303.4","37.8","15.1","709","2"
"4952.4","37.8","15.1","426","3"
"2254.4","21.2","14.3","579","2"
"4241.8","26.1","34.3","543","3"
"296.1","45.9","31.3","3","0"
"335.1","73.2","17.4","246","3"
"733.08","30","4.4","716","2"
"1964.5","16.2","19.1","885","2"
"666.6","79.7","25.8","318","3"
"322","91","19.6","788","2"
"856","14.4","9.2","4","0"
"2772.8","17.9","39","7","0"
"105.56","92","14.6","652","1"
"1253.8","40.5","24.9","977","1"
"1999.2","26.1","8","877","2"
"209.4","41","15.9","883","1"
"874.9","44.6","10","6","0"
"534.5","72","10.7","565","3"
"463.9","24.2","8.2","622","3"
"2717.8","65","7.7","935","1"
"2230.2","28.1","12.8","334","3"
"438","93","8.6","6","0"
